Date,Close/Last,Volume,Open,High,Low,capital,BUY_MIN,BUY_MAX,SELL_MIN,SELL_MAX,TRANSACTION_FEE,TRANSACTION_SESSION,TRANSACTION_PENALTY,TOTAL_ASSETS,WIN_THRESHOLD
12/24/2015,$97.59,327175,$97.90,$98.06,$97.30,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/27/2019,$257.99,1459590,$257.66,$259.20,$256.11,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/14/2017,$132.88,1572001,$132.89,$133.39,$132.68,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/04/2019,$262.63,1945027,$269.35,$269.93,$258.61,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/16/2024,$653.53,765779,$652.65,$657.20,$650.94,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/28/2015,$97.99,1846279,$98.31,$98.40,$97.29,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/21/2019,$246.08,979635,$245.76,$247.135,$244.05,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/16/2022,$359.63,2106231,$365.46,$370.40,$355.22,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/15/2021,$647.49,2555034,$645.21,$648.74,$625.25,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/06/2018,$160.87,2017475,$155.21,$160.91,$152.611,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/06/2018,$169.46,1109397,$170.90,$171.09,$168.79,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/09/2018,$169.39,1498201,$168.77,$172.16,$168.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/03/2022,$408.95,1519020,$416.70,$420.68,$405.375,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/16/2016,$103.73,1047290,$102.25,$104.54,$102.09,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/21/2021,$514.45,1118901,$506.71,$514.585,$503.08,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/12/2021,$536.92,521221,$532.29,$538.14,$530.23,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/30/2023,$406.09,3400667,$424.37,$427.37,$405.61,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/21/2016,$115.67,1940584,$115.25,$115.98,$114.69,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/07/2017,$125.40,1121900,$126.44,$126.49,$125.29,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/24/2020,$233.82,3329643,$206.16,$235.56,$204.34,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/22/2024,$644.52,1473576,$643.61,$645.98,$635.91,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/22/2022,$443.29,1699316,$466.26,$468.02,$442.78,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/23/2018,$208.87,1591302,$209.53,$210.34,$204.3228,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/12/2025,$576.54,1737879,$578.07,$580.9706,$568.71,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/01/2019,$264.30,1395754,$267.69,$268.27,$263.38,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/23/2017,$119.99,1485320,$121.30,$122.07,$119.90,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/01/2021,$395.23,1445074,$388.92,$397.41,$388.49,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/16/2020,$285.70,1128509,$287.93,$288.41,$281.19,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/29/2021,$361.23,1523587,$366.36,$369.89,$359.69,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/27/2017,$125.85,2245847,$126.95,$127.58,$125.37,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/01/2015,$106.415,1805321,$104.77,$106.97,$104.09,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/14/2015,$88.82,1517939,$89.05,$89.525,$88.27,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/22/2025,$611.68,1214052,$609.68,$617.54,$609.68,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/28/2020,$265.85,2899411,$259.62,$266.12,$255.59,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/14/2018,$210.69,1065445,$210.00,$211.495,$208.61,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/20/2018,$178.13,1246163,$178.33,$179.95,$177.07,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/16/2019,$270.96,1062619,$271.27,$274.44,$269.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/10/2020,$297.74,1139831,$295.05,$298.02,$294.089,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/14/2022,$380.11,1804634,$402.36,$403.08,$379.57,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/17/2020,$307.23,1795549,$304.91,$308.40,$301.34,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/08/2015,$92.29,1373542,$90.71,$92.42,$90.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/16/2023,$455.03,2619607,$461.27,$461.69,$450.19,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/19/2019,$270.02,907219,$268.76,$272.42,$268.6149,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/22/2018,$213.27,1323947,$212.02,$214.64,$209.17,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/03/2023,$440.67,1234130,$443.01,$443.01,$436.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/19/2020,$215.89,2340851,$224.36,$224.99,$210.52,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/04/2017,$136.90,675694,$137.55,$137.79,$136.69,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/11/2024,$627.71,1612817,$630.93,$633.71,$623.83,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/09/2023,$395.34,1331555,$391.10,$402.64,$388.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/23/2023,$411.88,2476097,$410.83,$416.24,$404.04,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/20/2018,$213.52,1235568,$210.85,$213.76,$210.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/27/2020,$271.83,941168,$267.43,$273.08,$265.22,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/09/2020,$328.21,1303238,$324.40,$331.305,$319.7354,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/06/2022,$395.71,1989652,$406.18,$406.535,$390.81,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/28/2017,$135.37,1533375,$135.45,$137.62,$134.49,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/19/2016,$101.42,834389,$101.77,$102.47,$100.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/24/2024,$645.29,668692,$639.00,$645.54,$636.08,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/14/2022,$436.84,1475305,$430.74,$437.26,$425.73,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/09/2020,$307.91,1027622,$309.72,$311.00,$303.95,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/19/2018,$215.99,1122536,$217.51,$218.17,$215.14,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/08/2022,$382.57,2668592,$372.45,$391.10,$370.13,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/06/2016,$113.28,1328628,$112.04,$113.33,$111.87,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/24/2021,$482.62,1088492,$482.00,$486.25,$480.30,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/30/2015,$100.20,3914328,$100.38,$100.76,$99.01,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/01/2020,$218.12,1646977,$224.05,$228.845,$216.07,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/13/2021,$540.74,541187,$536.36,$541.205,$534.51,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/19/2020,$305.61,791673,$305.50,$306.8899,$304.395,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/27/2016,$90.77,944099,$92.41,$93.26,$90.45,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/17/2015,$105.56,871203,$105.20,$105.77,$104.50,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/19/2017,$140.75,1682947,$140.20,$141.28,$139.75,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/11/2019,$256.73,1209395,$262.80,$264.00,$254.95,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/28/2016,$115.71,1164357,$115.90,$116.50,$115.28,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/22/2017,$139.99,1112937,$139.90,$140.64,$139.60,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/26/2022,$406.42,3508247,$386.29,$414.00,$385.8503,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/25/2021,$387.98,2148129,$407.59,$408.95,$386.65,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/31/2022,$480.84,2647909,$477.67,$488.86,$473.57,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/19/2017,$146.62,873705,$145.40,$146.65,$145.3775,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/05/2019,$252.12,1130208,$249.41,$252.4799,$248.31,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/06/2023,$412.71,1459234,$408.58,$419.71,$406.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/20/2024,$650.60,1880673,$642.09,$652.28,$637.60,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/10/2016,$102.80,731934,$102.20,$102.85,$101.435,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/30/2021,$529.97,905258,$525.20,$530.86,$525.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/06/2016,$96.29,2433171,$94.43,$96.48,$94.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/12/2016,$112.09,854854,$112.57,$112.922,$111.85,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/14/2024,$636.74,1501283,$627.27,$640.23,$625.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/17/2022,$496.18,2145443,$523.28,$525.90,$494.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/27/2023,$561.23,1633679,$561.91,$566.28,$559.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/13/2025,$581.32,2269785,$586.08,$586.18,$563.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/18/2021,$473.40,1571185,$477.08,$478.49,$472.34,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/01/2018,$227.72,958013,$228.85,$229.80,$226.62,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/18/2022,$469.04,989347,$461.68,$474.17,$460.60,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/06/2021,$534.29,1040249,$534.81,$537.88,$530.01,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/09/2023,$427.68,783699,$424.44,$430.5199,$422.81,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/01/2024,$650.77,1195205,$652.51,$653.13,$642.48,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/25/2024,$626.32,1240978,$629.87,$641.1199,$620.27,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/02/2023,$430.49,1702180,$423.25,$432.605,$423.25,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/06/2023,$446.76,1673701,$433.83,$447.94,$432.3584,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/18/2019,$282.88,1224029,$279.98,$283.03,$279.03,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/01/2020,$347.18,1074621,$344.92,$349.33,$343.56,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/02/2020,$266.16,1124553,$261.08,$266.60,$261.08,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/02/2018,$185.93,1190580,$187.18,$188.05,$185.25,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/16/2020,$341.15,790020,$343.78,$346.82,$340.95,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/11/2015,$89.31,2615850,$87.46,$89.4099,$87.15,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/26/2018,$192.80,1986459,$184.13,$192.86,$183.07,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/08/2019,$245.88,1080590,$242.82,$246.075,$240.0102,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/08/2017,$136.18,746735,$136.03,$137.21,$135.81,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/18/2019,$257.72,1406685,$258.25,$259.75,$256.42,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/25/2019,$214.30,1127456,$214.60,$215.51,$212.76,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/20/2017,$144.97,1249836,$145.33,$145.91,$143.995,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/13/2018,$177.68,1679144,$177.67,$179.17,$176.57,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/13/2017,$156.48,1425978,$156.35,$157.76,$156.01,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/29/2023,$577.23,2489834,$582.99,$599.00,$575.90,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/15/2023,$456.31,1658302,$442.19,$459.16,$441.04,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/03/2018,$231.32,1644389,$230.00,$231.84,$228.53,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/08/2019,$276.70,1106996,$270.86,$276.83,$270.63,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/24/2021,$684.00,1715066,$661.50,$684.65,$659.676,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/11/2017,$132.36,990173,$132.18,$132.98,$131.69,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/21/2017,$134.84,849493,$134.69,$135.785,$134.19,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/19/2019,$272.26,1334157,$269.85,$272.515,$267.96,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/13/2024,$706.25,1472423,$697.25,$714.78,$695.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/17/2015,$103.84,885256,$103.88,$104.33,$103.20,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/14/2022,$529.05,1165436,$536.14,$538.32,$524.15,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/08/2015,$103.43,3095299,$101.90,$104.14,$101.90,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/31/2024,$628.50,988463,$630.90,$633.655,$626.39,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/14/2017,$138.89,1148906,$137.40,$139.5825,$137.40,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/06/2020,$294.21,1000690,$291.85,$294.335,$289.81,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/17/2018,$189.78,991138,$189.81,$191.20,$188.466,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/29/2018,$200.67,1525897,$206.35,$208.20,$196.40,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/07/2020,$239.76,1466226,$247.62,$248.98,$239.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/07/2024,$602.43,1711215,$607.03,$610.54,$600.71,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/05/2015,$97.78,1349137,$99.21,$99.50,$97.41,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/16/2021,$415.82,973127,$419.18,$420.18,$414.27,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/01/2017,$137.43,1008853,$137.64,$138.71,$135.71,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/24/2016,$109.85,4420852,$108.38,$110.33,$108.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/16/2021,$395.42,1077263,$400.51,$401.89,$392.49,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/15/2020,$283.14,943328,$275.00,$285.14,$274.19,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/11/2022,$408.04,1720185,$402.255,$411.935,$398.64,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/28/2022,$474.37,2525365,$478.84,$484.46,$463.394,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/26/2025,$625.51,4674166,$635.50,$638.99,$615.4361,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/27/2021,$363.11,1928234,$368.005,$375.00,$359.33,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/10/2017,$116.11,925509,$116.44,$116.63,$115.26,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/31/2024,$631.33,1208581,$641.83,$642.525,$626.205,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/07/2023,$448.19,847841,$450.73,$457.42,$447.83,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/08/2017,$142.71,1413017,$142.23,$142.99,$141.61,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/13/2019,$265.22,1031044,$267.31,$270.01,$264.7014,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/21/2022,$434.70,2076372,$420.58,$436.87,$420.58,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/05/2025,$588.26,2134484,$593.42,$593.585,$580.095,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/18/2019,$268.40,1945172,$266.96,$268.73,$264.035,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/04/2022,$447.92,1599307,$432.00,$448.35,$418.16,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/08/2021,$465.26,1516447,$461.16,$466.00,$458.82,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
01/25/2018,$167.82,739982,$168.03,$168.78,$166.28,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/13/2024,$627.19,916208,$638.17,$638.17,$625.87,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/22/2017,$151.63,1821547,$151.94,$152.375,$150.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/03/2020,$311.70,1248595,$309.84,$313.45,$308.97,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/30/2023,$571.46,1941118,$577.39,$582.16,$565.69,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/23/2022,$384.49,705171,$383.32,$385.43,$378.50,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/20/2020,$347.69,2370232,$358.85,$359.989,$347.51,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/18/2017,$145.77,888208,$145.61,$146.46,$145.1415,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/08/2023,$522.38,1428565,$521.21,$524.235,$515.33,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/19/2024,$663.30,1217321,$654.50,$664.71,$653.02,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/04/2017,$142.67,1612158,$141.75,$142.89,$140.21,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/22/2020,$331.82,803367,$332.94,$333.91,$325.31,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/02/2021,$618.39,1024542,$612.09,$625.655,$610.50,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/17/2021,$419.42,1286192,$415.08,$419.495,$409.46,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/11/2020,$364.32,1193790,$362.12,$364.65,$358.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/07/2024,$609.45,1123535,$622.96,$630.12,$608.03,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/29/2015,$105.52,991057,$105.36,$105.74,$104.42,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/26/2016,$107.82,980822,$108.20,$108.515,$107.67,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/25/2021,$372.39,1510716,$374.55,$375.87,$365.15,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/27/2017,$144.36,1544349,$144.20,$145.68,$143.68,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/02/2016,$106.20,1201884,$107.41,$107.64,$106.03,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/04/2016,$99.18,1904458,$98.11,$99.26,$97.05,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/18/2016,$102.70,1042945,$102.22,$103.11,$101.81,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/21/2015,$93.87,1490074,$94.90,$94.98,$93.36,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/08/2020,$293.05,1067248,$285.36,$293.29,$284.11,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/06/2018,$207.48,935962,$204.54,$207.99,$204.35,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/30/2015,$97.43,1233520,$97.95,$98.12,$97.35,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/22/2018,$172.10,2065678,$173.89,$177.51,$171.58,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/20/2019,$255.99,962615,$256.18,$257.67,$253.93,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/09/2016,$116.98,1174984,$117.58,$117.64,$116.67,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/15/2017,$124.67,1358309,$124.93,$125.36,$124.175,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/01/2016,$104.69,845111,$103.77,$104.78,$103.52,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/25/2021,$486.09,1494488,$480.99,$490.19,$477.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/30/2016,$103.18,969526,$103.00,$103.40,$102.51,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/01/2023,$489.17,2041348,$492.69,$493.51,$481.94,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/14/2016,$110.01,1822181,$111.50,$112.06,$109.92,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/28/2015,$101.65,885838,$101.12,$102.17,$100.83,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/17/2019,$254.74,1282387,$254.03,$256.24,$253.35,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/07/2023,$553.61,1209740,$549.82,$557.46,$547.915,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
10/19/2018,$211.10,1703659,$214.97,$215.95,$210.14,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
07/31/2018,$204.24,1907442,$204.20,$206.42,$201.85,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/02/2024,$626.59,2119447,$630.44,$630.44,$622.29,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/28/2019,$247.13,1605362,$249.35,$250.41,$246.88,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/29/2021,$491.40,718400,$485.62,$491.66,$484.46,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
11/16/2015,$96.90,1599179,$96.89,$97.5742,$95.98,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/20/2023,$615.71,1536641,$619.02,$627.83,$615.50,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/18/2015,$104.39,1533055,$103.75,$104.53,$103.62,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/01/2017,$141.33,1903064,$140.55,$141.675,$140.27,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/02/2019,$256.55,1486354,$259.11,$259.93,$252.651,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
05/13/2021,$403.52,1402236,$401.67,$405.99,$397.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/03/2022,$465.75,1565410,$451.47,$466.88,$450.21,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
06/30/2021,$490.17,955109,$490.63,$492.60,$487.4675,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
09/28/2023,$512.24,1262675,$504.46,$517.67,$501.18,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/15/2022,$396.53,1741524,$410.94,$415.16,$394.24,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/18/2017,$119.35,1719169,$118.43,$119.48,$118.27,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/07/2021,$673.30,1615384,$654.218,$674.45,$653.96,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/23/2021,$414.92,981471,$409.19,$416.20,$408.43,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
03/16/2017,$124.35,1259890,$124.64,$124.94,$123.90,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
04/01/2019,$265.75,1218859,$264.52,$266.32,$261.32,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
08/15/2016,$113.32,1205969,$112.53,$114.06,$111.89,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/22/2021,$631.66,1014630,$620.96,$632.42,$616.72,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
02/11/2022,$535.81,1250525,$559.80,$561.70,$532.671,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
12/18/2019,$263.20,1453357,$261.27,$264.26,$260.00,100000,0.1,0.5,0.1,0.5,0.001,5,100,5000,1000000
